383,Ablution,n.,The water used in cleansing.
384,Ablution,n.,"A small quantity of wine and water, which is used to wash the priest's thumb and index finger after the communion, and which then, as perhaps containing portions of the consecrated elements, is drunk by the priest."
385,Ablutionary,a.,Pertaining to ablution.
386,Abluvion,n.,That which is washed off.
387,Ably,adv.,"In an able manner; with great ability; as, ably done, planned, said."
388,#NAME?,,"A suffix composed of -able and the adverbial suffix -ly; as, favorably."
389,Abnegated,imp. & p. p.,of Abnegate
390,Abnegating,p. pr. & vb. n.,of Abnegate
391,Abnegate,v. t.,To deny and reject; to abjure.
392,Abnegation,n.,a denial; a renunciation.
393,Abnegative,a.,Denying; renouncing; negative.
394,Abnegator,n.,"One who abnegates, denies, or rejects anything."
395,Abnet,n.,The girdle of a Jewish priest or officer.
396,Abnodate,v. t.,To clear (tress) from knots.
397,Abnodation,n.,The act of cutting away the knots of trees.
398,Abnormal,a.,Not conformed to rule or system; deviating from the type; anomalous; irregular.
399,Abnormalities,pl. ,of Abnormality
400,Abnormality,n.,The state or quality of being abnormal; variation; irregularity.
401,Abnormality,n.,Something abnormal.
402,Abnormally,adv.,In an abnormal manner; irregularly.
403,Abnormities,pl. ,of Abnormity
404,Abnormity,n.,Departure from the ordinary type; irregularity; monstrosity.
405,Abnormous,a.,Abnormal; irregular.
406,Aboard,adv.,"On board; into or within a ship or boat; hence, into or within a railway car."
407,Aboard,adv.,"Alongside; as, close aboard."
408,Aboard,prep.,"On board of; as, to go aboard a ship."
409,Aboard,prep.,Across; athwart.
410,Abodance,n.,An omen; a portending.
411,Abode,,pret. of Abide.
412,Abode,n.,Act of waiting; delay.
413,Abode,n.,Stay or continuance in a place; sojourn.
414,Abode,n.,"Place of continuance, or where one dwells; abiding place; residence; a dwelling; a habitation."
415,Abode,v. t.,An omen.
416,Abode,v. t.,To bode; to foreshow.
417,Abode,v. i.,To be ominous.
418,Abodement,n.,A foreboding; an omen.
419,Aboding,n.,A foreboding.
420,Abolished,imp. & p. p.,of Abolish
421,Abolishing,p. pr. & vb. n.,of Abolish
422,Abolish,v. t.,"To do away with wholly; to annul; to make void; -- said of laws, customs, institutions, governments, etc.; as, to abolish slavery, to abolish folly."
423,Abolish,v. t.,"To put an end to, or destroy, as a physical objects; to wipe out."
424,Abolishable,a.,Capable of being abolished.
425,Abolisher,n.,One who abolishes.
426,Abolishment,n.,The act of abolishing; abolition; destruction.
427,Abolition,n.,"The act of abolishing, or the state of being abolished; an annulling; abrogation; utter destruction; as, the abolition of slavery or the slave trade; the abolition of laws, decrees, ordinances, customs, taxes, debts, etc."
428,Abolitionism,n.,The principles or measures of abolitionists.
429,Abolitionist,n.,"A person who favors the abolition of any institution, especially negro slavery."
430,Abolitionize,v. t.,To imbue with the principles of abolitionism.
431,Aboma,n.,A large South American serpent (Boa aboma).
432,Abomasum,n.,Alt. of Abomasus
433,Abomasus,n.,"The fourth or digestive stomach of a ruminant, which leads from the third stomach omasum. See Ruminantia."
434,Abominable,a.,"Worthy of, or causing, abhorrence, as a thing of evil omen; odious in the utmost degree; very hateful; detestable; loathsome; execrable."
435,Abominable,a.,Excessive; large; -- used as an intensive.
436,Abominableness,n.,The quality or state of being abominable; odiousness.
437,Abominably,adv.,In an abominable manner; very odiously; detestably.
438,Abominated,imp. & p. p.,of Abominate
439,Abominating,p. pr. & vb. n.,of Abominate
440,Abominate,v. t.,"To turn from as ill-omened; to hate in the highest degree, as if with religious dread; loathe; as, to abominate all impiety."
441,Abomination,n.,"The feeling of extreme disgust and hatred; abhorrence; detestation; loathing; as, he holds tobacco in abomination."
442,Abomination,n.,"That which is abominable; anything hateful, wicked, or shamefully vile; an object or state that excites disgust and hatred; a hateful or shameful vice; pollution."
443,Abomination,n.,A cause of pollution or wickedness.
444,Aboon,prep.,and adv. Above.
445,Aboral,a.,"Situated opposite to, or away from, the mouth."
446,Abord,n.,Manner of approaching or accosting; address.
447,Abord,v. t.,To approach; to accost.
448,Aboriginal,a.,"First; original; indigenous; primitive; native; as, the aboriginal tribes of America."
449,Aboriginal,a.,"Of or pertaining to aborigines; as, a Hindoo of aboriginal blood."
450,Aboriginal,n.,An original inhabitant of any land; one of the aborigines.
451,Aboriginal,n.,An animal or a plant native to the region.
452,Aboriginality,n.,The quality of being aboriginal.
453,Aboriginally,adv.,Primarily.
454,Aborigines,n. pl.,The earliest known inhabitants of a country; native races.
455,Aborigines,n. pl.,The original fauna and flora of a geographical area
456,Aborsement,n.,Abortment; abortion.
457,Aborsive,a.,Abortive.
458,Abort,v. i.,To miscarry; to bring forth young prematurely.
459,Abort,v. i.,"To become checked in normal development, so as either to remain rudimentary or shrink away wholly; to become sterile."
460,Abort,n.,An untimely birth.
461,Abort,n.,An aborted offspring.
462,Aborted,a.,Brought forth prematurely.
463,Aborted,a.,"Rendered abortive or sterile; undeveloped; checked in normal development at a very early stage; as, spines are aborted branches."
464,Aborticide,n.,The act of destroying a fetus in the womb; feticide.
465,Abortifacient,v.,Producing miscarriage.
466,Abortifacient,n.,A drug or an agent that causes premature delivery.
467,Abortion,n.,"The act of giving premature birth; particularly, the expulsion of the human fetus prematurely, or before it is capable of sustaining life; miscarriage."
468,Abortion,n.,The immature product of an untimely birth.
469,Abortion,n.,"Arrest of development of any organ, so that it remains an imperfect formation or is absorbed."
470,Abortion,n.,"Any fruit or produce that does not come to maturity, or anything which in its progress, before it is matured or perfect; a complete failure; as, his attempt proved an abortion."
471,Abortional,a.,Pertaining to abortion; miscarrying; abortive.
472,Abortionist,n.,One who procures abortion or miscarriage.
473,Abortive,v.,"Produced by abortion; born prematurely; as, an abortive child."
474,Abortive,v.,"Made from the skin of a still-born animal; as, abortive vellum."
475,Abortive,v.,Rendering fruitless or ineffectual.
476,Abortive,v.,"Coming to naught; failing in its effect; miscarrying; fruitless; unsuccessful; as, an abortive attempt."
477,Abortive,v.,"Imperfectly formed or developed; rudimentary; sterile; as, an abortive organ, stamen, ovule, etc."
478,Abortive,v.,"Causing abortion; as, abortive medicines."
479,Abortive,v.,"Cutting short; as, abortive treatment of typhoid fever."
480,Abortive,n.,That which is born or brought forth prematurely; an abortion.
481,Abortive,n.,A fruitless effort or issue.
482,Abortive,n.,A medicine to which is attributed the property of causing abortion.
483,Abortively,adv.,In an abortive or untimely manner; immaturely; fruitlessly.
484,Abortiveness,n.,The quality of being abortive.
485,Abortment,n.,Abortion.
486,Abought,,imp. &amp; p. p. of Aby.
487,Abounded,imp. & p. p.,of Abound
488,Abounding,p. pr. & vb. n.,of Abound
489,Abound,v. i.,To be in great plenty; to be very prevalent; to be plentiful.
490,Abound,v. i.,To be copiously supplied; -- followed by in or with.
491,About,prep.,Around; all round; on every side of.
492,About,prep.,"In the immediate neighborhood of; in contiguity or proximity to; near, as to place; by or on (one's person)."
493,About,prep.,Over or upon different parts of; through or over in various directions; here and there in; to and fro in; throughout.
494,About,prep.,"Near; not far from; -- determining approximately time, size, quantity."
495,About,prep.,In concern with; engaged in; intent on.
496,About,prep.,On the point or verge of; going; in act of.
497,About,prep.,Concerning; with regard to; on account of; touching.
498,About,adv.,On all sides; around.
499,About,adv.,"In circuit; circularly; by a circuitous way; around the outside; as, a mile about, and a third of a mile across."
500,About,adv.,Here and there; around; in one place and another.
501,About,adv.,"Nearly; approximately; with close correspondence, in quality, manner, degree, etc.; as, about as cold; about as high; -- also of quantity, number, time."
502,About,adv.,"To a reserved position; half round; in the opposite direction; on the opposite tack; as, to face about; to turn one's self about."
503,About-sledge,n.,The largest hammer used by smiths.
504,Above,prep.,In or to a higher place; higher than; on or over the upper surface; over; -- opposed to below or beneath.
505,Above,prep.,"Figuratively, higher than; superior to in any respect; surpassing; beyond; higher in measure or degree than; as, things above comprehension; above mean actions; conduct above reproach."
506,Above,prep.,"Surpassing in number or quantity; more than; as, above a hundred. (Passing into the adverbial sense. See Above, adv., 4.)"
507,Above,adv.,"In a higher place; overhead; into or from heaven; as, the clouds above."
508,Above,adv.,"Earlier in order; higher in the same page; hence, in a foregoing page."
509,Above,adv.,"Higher in rank or power; as, he appealed to the court above."
510,Above,adv.,"More than; as, above five hundred were present."
511,Aboveboard,adv.,"Above the board or table. Hence: in open sight; without trick, concealment, or deception."
512,Above-cited,a.,"Cited before, in the preceding part of a book or writing."
513,Abovedeck,a.,"On deck; and hence, like aboveboard, without artifice."
514,Above-mentioned,a.,Alt. of Above-named
515,Above-named,a.,Mentioned or named before; aforesaid.
516,Abovesaid,a.,Mentioned or recited before.
517,Abox,adv. & a.,Braced aback.
518,Abracadabra,n.,A mystical word or collocation of letters written as in the figure. Worn on an amulet it was supposed to ward off fever. At present the word is used chiefly in jest to denote something without meaning; jargon.
519,Abradant,n.,"A material used for grinding, as emery, sand, powdered glass, etc."
520,Abraded,imp. & p. p.,of Abrade
521,Abrading,p. pr. & vb. n.,of Abrade
522,Abrade,v. t.,"To rub or wear off; to waste or wear away by friction; as, to abrade rocks."
523,Abrade,v. t.,Same as Abraid.
524,Abrahamic,a.,"Pertaining to Abraham, the patriarch; as, the Abrachamic covenant."
525,Abrahamitic,a.,Alt. of ical
526,ical,a.,Relating to the patriarch Abraham.
527,Abraham-man,n.,Alt. of Abram-man
528,Abram-man,n.,"One of a set of vagabonds who formerly roamed through England, feigning lunacy for the sake of obtaining alms."
529,Abraid,v. t. & i.,"To awake; to arouse; to stir or start up; also, to shout out."
530,Abranchial,a.,Abranchiate.
531,Abranchiata,n. pl.,"A group of annelids, so called because the species composing it have no special organs of respiration."
532,Abranchiate,a.,Without gills.
533,Abrase,a.,Rubbed smooth.
534,Abrasion,n.,"The act of abrading, wearing, or rubbing off; the wearing away by friction; as, the abrasion of coins."
535,Abrasion,n.,The substance rubbed off.
536,Abrasion,n.,"A superficial excoriation, with loss of substance under the form of small shreds."
537,Abrasive,a.,Producing abrasion.
538,Abraum,n.,Alt. of Abraum salts
539,Abraum salts,n.,A red ocher used to darken mahogany and for making chloride of potassium.
540,Abraxas,n.,"A mystical word used as a charm and engraved on gems among the ancients; also, a gem stone thus engraved."
541,Abray,v.,See Abraid.
542,Abreast,adv.,"Side by side, with breasts in a line; as, ""Two men could hardly walk abreast."""
